integration_run_id,customer_id,workflow_run_id,integration_name,started_at,run_status,records_processed,integration_metadata
4005,93,1389,HubSpot,2026-03-18,completed,2149,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 281, ""error_code"": null}"
4006,93,1389,Salesforce,2026-03-18,completed,531,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 308, ""error_code"": null}"
4007,93,1389,Claygent,2026-03-18,completed,952,"{""provider_category"": ""AI"", ""response_time_ms"": 1985, ""error_code"": null}"
4008,93,1389,LinkedIn Sales Navigator,2026-03-18,completed,63,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 478, ""error_code"": null}"
4009,93,1390,HubSpot,2026-01-09,completed,2060,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2230, ""error_code"": null}"
4010,93,1390,Salesforce,2026-01-09,completed,253,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 546, ""error_code"": null}"
4011,93,1390,LinkedIn Sales Navigator,2026-01-09,completed,1186,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2101, ""error_code"": null}"
4012,93,1390,Claygent,2026-01-09,completed,599,"{""provider_category"": ""AI"", ""response_time_ms"": 1779, ""error_code"": null}"
4013,93,1391,OpenAI,2026-01-22,completed,2478,"{""provider_category"": ""AI"", ""response_time_ms"": 885, ""error_code"": null}"
4014,93,1391,Salesforce,2026-01-22,completed,661,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 351, ""error_code"": null}"
4015,93,1391,LinkedIn Sales Navigator,2026-01-22,completed,1500,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 692, ""error_code"": null}"
4016,93,1391,Claygent,2026-01-22,completed,888,"{""provider_category"": ""AI"", ""response_time_ms"": 1708, ""error_code"": null}"
4017,93,1392,Salesforce,2026-03-22,completed,824,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1687, ""error_code"": null}"
4018,93,1392,Apollo,2026-03-22,completed,2267,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 694, ""error_code"": null}"
4019,93,1392,LinkedIn Sales Navigator,2026-03-22,completed,2306,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 735, ""error_code"": null}"
4020,93,1392,OpenAI,2026-03-22,completed,512,"{""provider_category"": ""AI"", ""response_time_ms"": 2207, ""error_code"": null}"
4021,93,1392,Claygent,2026-03-22,completed,2084,"{""provider_category"": ""AI"", ""response_time_ms"": 1273, ""error_code"": null}"
4022,93,1393,Apollo,2026-03-13,completed,378,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1019, ""error_code"": null}"
4023,93,1393,Waterfall,2026-03-13,completed,302,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1756, ""error_code"": null}"
4024,93,1394,Waterfall,2026-03-23,completed,1054,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2473, ""error_code"": null}"
4025,93,1394,Claygent,2026-03-23,completed,2009,"{""provider_category"": ""AI"", ""response_time_ms"": 2480, ""error_code"": null}"
4026,93,1395,Claygent,2026-04-01,completed,1183,"{""provider_category"": ""AI"", ""response_time_ms"": 2448, ""error_code"": null}"
4027,93,1395,Waterfall,2026-04-01,completed,2060,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1238, ""error_code"": null}"
4028,93,1396,LinkedIn Sales Navigator,2026-01-23,completed,1934,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2291, ""error_code"": null}"
4029,93,1396,Waterfall,2026-01-23,completed,1817,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1574, ""error_code"": null}"
4030,93,1396,Claygent,2026-01-23,completed,83,"{""provider_category"": ""AI"", ""response_time_ms"": 1200, ""error_code"": null}"
4031,93,1397,Apollo,2026-04-06,completed,917,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1436, ""error_code"": null}"
4032,93,1397,Waterfall,2026-04-06,completed,1357,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1045, ""error_code"": null}"
4033,93,1397,Claygent,2026-04-06,completed,1482,"{""provider_category"": ""AI"", ""response_time_ms"": 1214, ""error_code"": null}"
4034,93,1397,Salesforce,2026-04-06,completed,2109,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 513, ""error_code"": null}"
4035,93,1398,OpenAI,2026-03-13,completed,813,"{""provider_category"": ""AI"", ""response_time_ms"": 1250, ""error_code"": null}"
4036,93,1398,Salesforce,2026-03-13,completed,857,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1017, ""error_code"": null}"
4037,93,1398,Apollo,2026-03-13,completed,2411,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 611, ""error_code"": null}"
4038,93,1399,Claygent,2026-03-08,completed,326,"{""provider_category"": ""AI"", ""response_time_ms"": 264, ""error_code"": null}"
4039,93,1400,LinkedIn Sales Navigator,2026-03-25,completed,2451,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1205, ""error_code"": null}"
4040,93,1400,HubSpot,2026-03-25,completed,1564,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2036, ""error_code"": null}"
4041,93,1400,Claygent,2026-03-25,completed,1364,"{""provider_category"": ""AI"", ""response_time_ms"": 1060, ""error_code"": null}"
4042,93,1400,Waterfall,2026-03-25,completed,2215,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1456, ""error_code"": null}"
4043,93,1401,Apollo,2026-01-21,completed,1419,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1524, ""error_code"": null}"
4044,93,1401,Salesforce,2026-01-21,completed,1212,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1904, ""error_code"": null}"
4045,93,1401,Waterfall,2026-01-21,completed,716,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 213, ""error_code"": null}"
4046,93,1401,OpenAI,2026-01-21,completed,778,"{""provider_category"": ""AI"", ""response_time_ms"": 705, ""error_code"": null}"
4047,93,1401,Claygent,2026-01-21,completed,994,"{""provider_category"": ""AI"", ""response_time_ms"": 1599, ""error_code"": null}"
4048,93,1402,OpenAI,2026-04-08,completed,1444,"{""provider_category"": ""AI"", ""response_time_ms"": 1261, ""error_code"": null}"
4049,93,1402,HubSpot,2026-04-08,completed,1984,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 403, ""error_code"": null}"
4050,93,1402,Claygent,2026-04-08,completed,257,"{""provider_category"": ""AI"", ""response_time_ms"": 1908, ""error_code"": null}"
4051,93,1403,Claygent,2026-03-17,failed,399,"{""provider_category"": ""AI"", ""response_time_ms"": 926, ""error_code"": ""timeout""}"
4052,93,1403,Apollo,2026-03-17,failed,748,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 877, ""error_code"": ""rate_limit""}"
4053,93,1404,Waterfall,2026-02-21,completed,1655,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1673, ""error_code"": null}"
4054,93,1404,Salesforce,2026-02-21,completed,100,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 775, ""error_code"": null}"
4055,93,1404,Claygent,2026-02-21,completed,2171,"{""provider_category"": ""AI"", ""response_time_ms"": 1594, ""error_code"": null}"
4056,93,1405,Waterfall,2026-03-05,completed,747,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 550, ""error_code"": null}"
4057,93,1405,Salesforce,2026-03-05,completed,2445,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 675, ""error_code"": null}"
4058,93,1405,Apollo,2026-03-05,completed,470,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1359, ""error_code"": null}"
4059,93,1405,Claygent,2026-03-05,completed,705,"{""provider_category"": ""AI"", ""response_time_ms"": 1307, ""error_code"": null}"
4060,93,1406,Apollo,2026-01-23,completed,175,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 642, ""error_code"": null}"
4061,93,1406,Waterfall,2026-01-23,completed,1894,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1436, ""error_code"": null}"
4062,93,1406,Claygent,2026-01-23,completed,225,"{""provider_category"": ""AI"", ""response_time_ms"": 823, ""error_code"": null}"
4063,93,1406,LinkedIn Sales Navigator,2026-01-23,completed,261,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2272, ""error_code"": null}"
4064,93,1407,Waterfall,2026-02-17,completed,1922,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1539, ""error_code"": null}"
4065,93,1407,Claygent,2026-02-17,completed,466,"{""provider_category"": ""AI"", ""response_time_ms"": 1905, ""error_code"": null}"
4066,93,1408,Waterfall,2026-03-31,completed,2235,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 899, ""error_code"": null}"
4067,93,1408,HubSpot,2026-03-31,completed,1015,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1387, ""error_code"": null}"
4068,93,1408,Claygent,2026-03-31,completed,799,"{""provider_category"": ""AI"", ""response_time_ms"": 2424, ""error_code"": null}"
4069,93,1409,Apollo,2026-01-25,completed,1086,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 850, ""error_code"": null}"
4070,93,1409,Waterfall,2026-01-25,completed,1040,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2399, ""error_code"": null}"
4071,93,1410,LinkedIn Sales Navigator,2026-03-07,completed,2094,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2193, ""error_code"": null}"
4072,93,1410,Claygent,2026-03-07,completed,599,"{""provider_category"": ""AI"", ""response_time_ms"": 507, ""error_code"": null}"
4073,93,1411,Apollo,2026-02-21,completed,613,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1611, ""error_code"": null}"
4074,93,1411,OpenAI,2026-02-21,completed,1182,"{""provider_category"": ""AI"", ""response_time_ms"": 948, ""error_code"": null}"
4075,93,1412,HubSpot,2026-01-17,completed,2144,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 981, ""error_code"": null}"
4076,93,1412,Claygent,2026-01-17,completed,1611,"{""provider_category"": ""AI"", ""response_time_ms"": 985, ""error_code"": null}"
4077,93,1413,Claygent,2026-03-08,completed,1554,"{""provider_category"": ""AI"", ""response_time_ms"": 1163, ""error_code"": null}"
4078,93,1413,LinkedIn Sales Navigator,2026-03-08,completed,339,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 530, ""error_code"": null}"
4079,93,1414,OpenAI,2026-03-25,completed,75,"{""provider_category"": ""AI"", ""response_time_ms"": 2487, ""error_code"": null}"
4080,93,1414,Claygent,2026-03-25,completed,2309,"{""provider_category"": ""AI"", ""response_time_ms"": 1418, ""error_code"": null}"
4081,93,1415,LinkedIn Sales Navigator,2026-03-23,completed,2420,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1668, ""error_code"": null}"
4082,93,1415,Claygent,2026-03-23,completed,348,"{""provider_category"": ""AI"", ""response_time_ms"": 1253, ""error_code"": null}"
4083,93,1416,Apollo,2026-02-23,completed,2433,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1893, ""error_code"": null}"
4084,93,1416,Claygent,2026-02-23,completed,902,"{""provider_category"": ""AI"", ""response_time_ms"": 1651, ""error_code"": null}"
4085,93,1417,HubSpot,2026-01-21,completed,174,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1231, ""error_code"": null}"
4086,93,1417,Claygent,2026-01-21,completed,315,"{""provider_category"": ""AI"", ""response_time_ms"": 2212, ""error_code"": null}"
4087,93,1418,OpenAI,2026-01-27,completed,2205,"{""provider_category"": ""AI"", ""response_time_ms"": 1142, ""error_code"": null}"
4088,93,1418,Claygent,2026-01-27,completed,1497,"{""provider_category"": ""AI"", ""response_time_ms"": 1458, ""error_code"": null}"
4089,93,1419,Claygent,2026-04-06,completed,893,"{""provider_category"": ""AI"", ""response_time_ms"": 1177, ""error_code"": null}"
4090,93,1419,HubSpot,2026-04-06,completed,480,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 266, ""error_code"": null}"
4091,93,1420,Salesforce,2026-01-29,completed,1574,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 579, ""error_code"": null}"
4092,93,1420,OpenAI,2026-01-29,completed,203,"{""provider_category"": ""AI"", ""response_time_ms"": 382, ""error_code"": null}"
4093,93,1420,Claygent,2026-01-29,completed,578,"{""provider_category"": ""AI"", ""response_time_ms"": 477, ""error_code"": null}"
4094,94,1421,Apollo,2026-02-14,completed,1668,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 207, ""error_code"": null}"
4095,94,1421,Claygent,2026-02-14,completed,318,"{""provider_category"": ""AI"", ""response_time_ms"": 249, ""error_code"": null}"
4096,94,1421,Salesforce,2026-02-14,completed,1247,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 652, ""error_code"": null}"
4097,94,1421,LinkedIn Sales Navigator,2026-02-14,completed,866,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 699, ""error_code"": null}"
4098,94,1422,Waterfall,2026-02-21,completed,364,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2341, ""error_code"": null}"
4099,94,1422,Salesforce,2026-02-21,completed,2340,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2470, ""error_code"": null}"
4100,94,1422,Claygent,2026-02-21,completed,2084,"{""provider_category"": ""AI"", ""response_time_ms"": 2468, ""error_code"": null}"
4101,94,1422,OpenAI,2026-02-21,completed,1909,"{""provider_category"": ""AI"", ""response_time_ms"": 2211, ""error_code"": null}"
4102,94,1423,LinkedIn Sales Navigator,2026-03-07,failed,964,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2069, ""error_code"": ""mapping_error""}"
4103,94,1424,HubSpot,2026-02-14,completed,2325,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 325, ""error_code"": null}"
4104,94,1424,Salesforce,2026-02-14,completed,2092,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1849, ""error_code"": null}"
4105,94,1424,Waterfall,2026-02-14,completed,1326,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 364, ""error_code"": null}"
4106,94,1424,Apollo,2026-02-14,completed,1065,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 638, ""error_code"": null}"
4107,94,1424,Claygent,2026-02-14,completed,1474,"{""provider_category"": ""AI"", ""response_time_ms"": 2184, ""error_code"": null}"
4108,94,1425,Apollo,2026-03-30,failed,1014,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 948, ""error_code"": ""rate_limit""}"
4109,94,1425,HubSpot,2026-03-30,failed,382,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1495, ""error_code"": ""rate_limit""}"
4110,94,1425,LinkedIn Sales Navigator,2026-03-30,failed,177,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1881, ""error_code"": ""timeout""}"
4111,94,1425,Claygent,2026-03-30,failed,2165,"{""provider_category"": ""AI"", ""response_time_ms"": 1486, ""error_code"": ""rate_limit""}"
4112,94,1426,Salesforce,2026-01-16,completed,1143,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1356, ""error_code"": null}"
4113,94,1426,Apollo,2026-01-16,completed,197,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2043, ""error_code"": null}"
4114,94,1426,Waterfall,2026-01-16,completed,2164,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1892, ""error_code"": null}"
4115,95,1427,LinkedIn Sales Navigator,2026-01-05,failed,1169,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 810, ""error_code"": ""rate_limit""}"
4116,95,1428,OpenAI,2026-03-08,completed,1947,"{""provider_category"": ""AI"", ""response_time_ms"": 392, ""error_code"": null}"
4117,95,1428,Claygent,2026-03-08,completed,1218,"{""provider_category"": ""AI"", ""response_time_ms"": 1403, ""error_code"": null}"
4118,95,1428,Waterfall,2026-03-08,completed,968,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 319, ""error_code"": null}"
4119,95,1428,LinkedIn Sales Navigator,2026-03-08,completed,1948,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1200, ""error_code"": null}"
4120,95,1429,HubSpot,2026-03-29,failed,283,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1268, ""error_code"": ""timeout""}"
4121,95,1429,Claygent,2026-03-29,failed,2152,"{""provider_category"": ""AI"", ""response_time_ms"": 614, ""error_code"": ""rate_limit""}"
4122,95,1430,Salesforce,2026-03-09,completed,431,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2295, ""error_code"": null}"
