workflow_run_id,customer_id,user_id,workflow_id,started_at,completed_at,run_status,run_metadata
1318,89,429,wf_89_19,2026-05-25,2026-05-25 00:46:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 1754}"
1319,89,432,wf_89_20,2026-05-29,2026-05-29 01:16:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 2440}"
1320,89,430,wf_89_21,2026-06-08,2026-06-08 01:42:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 1699}"
1321,89,432,wf_89_22,2026-05-04,2026-05-04 00:20:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2224}"
1322,89,430,wf_89_23,2026-05-23,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 611}"
1323,89,428,wf_89_24,2026-04-18,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 1698}"
1324,89,429,wf_89_25,2026-03-25,2026-03-25 00:29:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1794}"
1325,89,431,wf_89_26,2026-06-04,2026-06-04 01:47:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2197}"
1326,89,427,wf_89_27,2026-05-25,2026-05-25 01:55:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 2775}"
1327,90,434,wf_90_1,2026-04-02,2026-04-02 01:41:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1122}"
1328,90,434,wf_90_2,2026-03-30,2026-03-30 00:21:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2994}"
1329,90,434,wf_90_3,2026-02-14,2026-02-14 00:18:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""lead_enrichment"", ""records_input"": 490}"
1330,90,434,wf_90_4,2026-01-22,2026-01-22 01:48:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 683}"
1331,90,433,wf_90_5,2026-04-09,2026-04-09 01:04:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2693}"
1332,90,433,wf_90_6,2026-02-06,2026-02-06 00:19:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 2586}"
1333,90,435,wf_90_7,2026-02-19,2026-02-19 01:56:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 1898}"
1334,90,434,wf_90_8,2026-03-01,2026-03-01 01:03:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1980}"
1335,90,433,wf_90_9,2026-04-13,2026-04-13 01:13:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 2300}"
1336,90,435,wf_90_10,2026-04-13,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2812}"
1337,90,433,wf_90_11,2026-03-17,2026-03-17 00:49:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 219}"
1338,90,433,wf_90_12,2026-02-18,2026-02-18 01:46:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 2923}"
1339,90,434,wf_90_13,2026-02-14,2026-02-14 01:33:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""lead_enrichment"", ""records_input"": 2102}"
1340,90,433,wf_90_14,2026-03-06,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 833}"
1341,90,435,wf_90_15,2026-02-18,2026-02-18 01:23:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 1360}"
1342,90,435,wf_90_16,2026-03-20,2026-03-20 01:35:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 1503}"
1343,91,442,wf_91_1,2026-05-30,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 243}"
1344,91,442,wf_91_2,2026-04-27,2026-04-27 01:07:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2535}"
1345,91,439,wf_91_3,2026-06-28,2026-06-28 00:21:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2128}"
1346,91,439,wf_91_4,2026-06-08,2026-06-08 01:12:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""lead_enrichment"", ""records_input"": 2285}"
1347,91,437,wf_91_5,2026-05-04,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 105}"
1348,91,442,wf_91_6,2026-06-06,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 252}"
1349,92,449,wf_92_1,2026-02-25,2026-02-25 01:06:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 755}"
1350,92,449,wf_92_2,2026-05-05,2026-05-05 01:27:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 2966}"
1351,92,449,wf_92_3,2026-04-17,2026-04-17 01:12:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1907}"
1352,92,446,wf_92_4,2026-05-17,2026-05-17 01:31:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 2062}"
1353,92,449,wf_92_5,2026-04-13,2026-04-13 01:08:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 1169}"
1354,92,445,wf_92_6,2026-02-24,2026-02-24 00:20:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 633}"
1355,92,445,wf_92_7,2026-03-05,2026-03-05 01:47:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 953}"
1356,92,448,wf_92_8,2026-03-07,2026-03-07 01:34:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 327}"
1357,92,448,wf_92_9,2026-05-05,2026-05-05 01:02:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""lead_enrichment"", ""records_input"": 1209}"
1358,92,445,wf_92_10,2026-04-24,2026-04-24 01:56:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 503}"
1359,92,444,wf_92_11,2026-03-23,2026-03-23 01:39:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 161}"
1360,92,444,wf_92_12,2026-03-22,2026-03-22 00:41:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 1461}"
1361,92,447,wf_92_13,2026-04-16,2026-04-16 01:01:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2670}"
1362,92,448,wf_92_14,2026-05-04,2026-05-04 01:48:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2621}"
1363,92,449,wf_92_15,2026-05-15,2026-05-15 01:17:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 580}"
1364,92,444,wf_92_16,2026-05-15,2026-05-15 01:06:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 1606}"
1365,92,446,wf_92_17,2026-04-02,2026-04-02 01:16:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 2649}"
1366,92,444,wf_92_18,2026-02-24,2026-02-24 00:42:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 1450}"
1367,92,449,wf_92_19,2026-05-07,,failed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 247}"
1368,92,444,wf_92_20,2026-02-23,2026-02-23 00:25:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2909}"
1369,92,448,wf_92_21,2026-03-17,2026-03-17 01:12:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1788}"
1370,92,446,wf_92_22,2026-04-20,2026-04-20 00:40:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 222}"
1371,92,446,wf_92_23,2026-05-17,2026-05-17 01:15:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 1374}"
1372,92,449,wf_92_24,2026-03-15,2026-03-15 01:23:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 2489}"
1373,92,445,wf_92_25,2026-04-21,2026-04-21 00:22:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 951}"
1374,92,444,wf_92_26,2026-04-25,2026-04-25 00:46:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 1450}"
1375,92,445,wf_92_27,2026-05-06,2026-05-06 00:38:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2012}"
1376,92,444,wf_92_28,2026-03-21,2026-03-21 00:46:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 2847}"
1377,92,448,wf_92_29,2026-03-14,2026-03-14 00:28:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1833}"
1378,92,444,wf_92_30,2026-04-23,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1589}"
1379,92,446,wf_92_31,2026-03-06,2026-03-06 01:05:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 491}"
1380,92,445,wf_92_32,2026-04-13,2026-04-13 00:14:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 1744}"
1381,92,445,wf_92_33,2026-04-15,2026-04-15 00:41:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 1840}"
1382,93,450,wf_93_1,2026-03-05,2026-03-05 01:15:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 1993}"
1383,93,450,wf_93_2,2026-03-24,2026-03-24 01:34:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2037}"
1384,93,450,wf_93_3,2026-03-02,2026-03-02 01:40:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 2449}"
1385,93,450,wf_93_4,2026-02-06,2026-02-06 00:29:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 1806}"
1386,93,450,wf_93_5,2026-01-13,2026-01-13 01:26:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1204}"
1387,93,450,wf_93_6,2026-03-19,2026-03-19 00:52:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2578}"
1388,93,450,wf_93_7,2026-03-25,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 214}"
1389,93,450,wf_93_8,2026-03-18,2026-03-18 01:57:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 1943}"
1390,93,450,wf_93_9,2026-01-09,2026-01-09 01:49:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 904}"
1391,93,450,wf_93_10,2026-01-22,2026-01-22 01:17:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1877}"
1392,93,450,wf_93_11,2026-03-22,2026-03-22 01:39:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 283}"
1393,93,450,wf_93_12,2026-03-13,2026-03-13 01:02:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 985}"
1394,93,450,wf_93_13,2026-03-23,2026-03-23 00:20:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 2428}"
1395,93,450,wf_93_14,2026-04-01,2026-04-01 00:55:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1050}"
1396,93,450,wf_93_15,2026-01-23,2026-01-23 00:28:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 1608}"
1397,93,450,wf_93_16,2026-04-06,2026-04-06 01:37:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1395}"
1398,93,450,wf_93_17,2026-03-13,2026-03-13 00:50:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 746}"
1399,93,450,wf_93_18,2026-03-08,2026-03-08 00:05:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 167}"
1400,93,450,wf_93_19,2026-03-25,2026-03-25 01:05:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 2494}"
1401,93,450,wf_93_20,2026-01-21,2026-01-21 00:16:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 1327}"
1402,93,450,wf_93_21,2026-04-08,2026-04-08 00:26:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 2107}"
1403,93,450,wf_93_22,2026-03-17,,failed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 543}"
1404,93,450,wf_93_23,2026-02-21,2026-02-21 00:56:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1886}"
1405,93,450,wf_93_24,2026-03-05,2026-03-05 01:34:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2749}"
1406,93,450,wf_93_25,2026-01-23,2026-01-23 00:41:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2940}"
1407,93,450,wf_93_26,2026-02-17,2026-02-17 01:00:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1590}"
1408,93,450,wf_93_27,2026-03-31,2026-03-31 01:18:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 565}"
1409,93,450,wf_93_28,2026-01-25,2026-01-25 00:23:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 1709}"
1410,93,450,wf_93_29,2026-03-07,2026-03-07 01:05:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 2769}"
1411,93,450,wf_93_30,2026-02-21,2026-02-21 00:27:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 995}"
1412,93,450,wf_93_31,2026-01-17,2026-01-17 01:00:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""lead_enrichment"", ""records_input"": 2088}"
1413,93,450,wf_93_32,2026-03-08,2026-03-08 01:15:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 262}"
